campaign,cloud_id,flight_id,duration_s,H_m,cloud_depth,lat_median,lon_median,Nd_median,re_cas_median,re_full_median,tau_main,tau_full,tau_diff,f_ad_mean,f_ad_median,k_median,c_w_median,LWP_insitu,drizzle_regime,drizzle_fraction,dominant_mixing_regime,mean_z_drizzle,min_z_drizzle,max_z_drizzle,match_status,modis_file,delta_t_min,n_pixels_valid_21,n_pixels_valid_37,Re_MODIS_21,Re_MODIS_37,tau_MODIS_21,tau_MODIS_37,Re_MODIS_21_paired37,tau_MODIS_21_paired37,dRe_37_21,dtau_37_21,SZA_mean,VZA_mean,LWP_MODIS,CTT_MODIS,CTP_MODIS,Nd_MODIS_21_calc,Nd_MODIS_37_calc,Nd_MODIS_21_paired37_calc,Nd_MODIS_21_lit,Nd_MODIS_37_lit,Nd_MODIS_21_paired37_lit,bias_21_calc,bias_37_calc,dNd_calc,bias_21_lit,bias_37_lit,dNd_lit,inflation_21,drizzle_regime_clean,drizzle_state
POST,RF10_P07,RF10,317.0,275.40362548828125,275.40362548828125,36.54305839538574,-122.90763092041016,224.3382294178009,8.742903048528962,9.06411097096212,10.48333472865842,9.930750954174366,0.552583774484054,0.4144828507033786,0.4144828507033786,0.6659239721898761,0.0034365720950222,62.06831320797443,moderate_drizzling,0.0566037735849056,sub_adiabatic,0.3058081108720727,0.0,0.6228428277028897,MATCHED,MOD06_L2.A2008217.1835.061.2017292233427.hdf,52.4,208.0,208.0,9.82120132446289,9.809662818908691,18.264278411865234,18.257884979248047,9.82120132446289,18.264278411865234,-0.0115385055541992,-0.0063934326171875,29.19243621826172,44.12953567504883,113.78365325927734,281.9999389648437,905.0,201.63746310070687,202.1955220860605,201.63746310070687,190.76503894418644,191.29300702331744,190.76503894418644,0.8988100852181696,0.9012976638479993,-0.55805898535354,0.8503456563745596,0.8526991031343971,-0.527968079131,0.946079344635028,moderate_drizzling,Transition
POST,RF10_P08,RF10,1938.0,282.69683837890625,282.69683837890625,36.263916015625,-123.22479248046876,192.8507364690304,8.894679237155348,9.058391076416331,11.661729973835492,11.36933415112711,0.2923958227083822,0.5120476933549134,0.5120476933549134,0.7685328982261466,0.0034008594495719,79.18660988327292,non_drizzling,0.003094378545642,sub_adiabatic,0.5179827073519392,0.3603801421440725,0.6208531135323169,MATCHED,MOD06_L2.A2008217.1835.061.2017292233427.hdf,78.2,210.0,210.0,9.194808959960938,9.203380584716797,17.52261734008789,17.518001556396484,9.194808959960938,17.52261734008789,0.0085716247558593,-0.0046157836914062,29.198808670043945,45.10939025878906,102.1904754638672,282.34002685546875,905.0,223.1104615470442,222.56201684993573,223.1104615470442,220.3189093704846,219.777326798878,220.3189093704846,1.1569074903837515,1.1540636085964682,0.5484446971084651,1.142432294552659,1.13962399533886,0.5415825716065683,0.9874880265263984,non_drizzling,Non
POST,RF10_P14,RF10,407.0,286.0216979980469,288.0298156738281,35.99059867858887,-123.25606155395508,214.59677362442017,8.650740080539173,8.96423149788964,11.49578359772706,11.138705087674223,0.3570785100528368,0.440467092744598,0.440467092744598,0.7099126388589101,0.0034450141042719,73.57379972153278,non_drizzling,0.0073529411764705,sub_adiabatic,0.5119031024974068,0.4148857248421341,0.6402094997939877,MATCHED,MYD06_L2.A2008217.2155.061.2018036072146.hdf,80.8,185.0,185.0,8.811620712280273,8.897621154785156,12.074108123779297,12.088540077209473,8.811620712280273,12.074108123779297,0.0860004425048828,0.0144319534301757,28.75560569763184,48.96127700805664,67.69729614257812,281.112548828125,905.0,208.1735299411689,203.3010470949413,208.1735299411689,203.42161741210296,198.66035721887644,203.42161741210296,0.9700683119565768,0.9473630179116848,4.8724828462275696,0.9479248638105084,0.925737856462674,4.761260193226519,0.9771733105049002,non_drizzling,Non
POST,RF10_P16,RF10,1802.0,206.21636962890625,207.3767700195312,36.05550765991211,-122.87127685546876,212.58039164543152,7.83265042183741,8.128789018961125,5.418973358731793,5.253028971596438,0.1659443871353554,0.4698433527456473,0.4698433527456473,0.6843422228664694,0.0034099317842356,43.29919661348699,non_drizzling,0.0055463117027176,sub_adiabatic,0.2859579260426036,0.0748811535343615,0.4626823429757166,MATCHED,MYD06_L2.A2008217.2155.061.2018036072146.hdf,56.0,179.0,179.0,8.262737274169922,8.283575057983398,11.110111236572266,11.114022254943848,8.262737274169922,11.110111236572266,0.0208377838134765,0.003911018371582,29.00609970092773,50.39950180053711,58.91061401367188,281.9897766113281,905.0,249.98591080762984,248.46046314608856,249.98591080762984,229.1703374417238,227.77190920944585,229.1703374417238,1.1759594046876534,1.1687835421834314,1.52544766154125,1.0780408092575309,1.071462459196861,1.398428232277979,0.9167330138780336,non_drizzling,Non
POST,RF10_P20,RF10,766.0,257.7651672363281,261.66746520996094,36.24894714355469,-122.37117004394533,24.948413372039795,3.306044227505753,3.360299015779169,7.093214436244235,7.020133134039909,0.0730813022043257,0.3323687264977313,0.3323687264977313,0.7778737738604581,0.003779761192856,38.25834451570961,non_drizzling,0.0065189048239895,strongly_mixed,0.6777528928398734,0.5634931957952092,0.7346663851167086,MATCHED,MYD06_L2.A2008217.2155.061.2018036072146.hdf,0.2,164.0,164.0,7.004451274871826,7.212316513061523,9.884939193725586,9.95115852355957,7.004451274871826,9.884939193725586,0.2078652381896972,0.0662193298339843,29.498897552490234,52.6005859375,43.76829147338867,282.08514404296875,919.0244140625,277.6354821324954,258.9244977596023,277.6354821324954,326.70874937625945,304.6905179271923,326.70874937625945,11.128382314029125,10.378395367209375,18.71098437289311,13.095371818009426,12.212821448143282,22.018231449067173,1.1767543070029678,non_drizzling,Non
POST,RF16_P02,RF16,315.0,286.7935791015625,288.3944091796876,36.67682456970215,-123.53045654296876,136.45791586488485,8.775250199933469,9.157190697729526,12.919599467504142,12.512400529463598,0.4071989380405441,0.46331336945324,0.46331336945324,0.9008863190099632,0.0037321230132276,83.07361266523844,weak_drizzling,0.0253164556962025,sub_adiabatic,0.327925919954661,0.0400255718511132,0.7097424027206003,MATCHED,MOD06_L2.A2008227.1915.061.2017293020113.hdf,45.1,373.0,373.0,11.444584846496582,12.019811630249023,16.2700252532959,16.309167861938477,11.444584846496582,16.2700252532959,0.5752267837524414,0.0391426086425781,26.55196952819824,14.490386009216309,118.5013427734375,283.9100341796875,960.281494140625,105.73762245709932,93.64989240783872,105.73762245709932,122.82960803316767,108.78795370560026,122.82960803316767,0.7748734969820034,0.6862913874528693,12.087730049260584,0.9001281256177812,0.7972271378768361,14.041654327567429,1.1616452609666257,weak_drizzling,Transition
POST,RF16_P03,RF16,1898.0,306.00144958496094,307.4402313232422,36.72991943359375,-123.1278839111328,117.07827349752188,9.595148586266196,9.716209553315844,10.356936467988229,10.123795078892975,0.2331413890952536,0.4119397268416548,0.4119397268416548,0.9088056505469582,0.0037329145136626,85.78068148266733,weak_drizzling,0.0115850447604002,sub_adiabatic,0.5525507537208022,0.3297264325088113,0.7562962702251018,MATCHED,MOD06_L2.A2008227.1915.061.2017293020113.hdf,19.5,363.0,363.0,11.54090976715088,12.280136108398438,14.945619583129885,14.976032257080078,11.54090976715088,14.945619583129885,0.7392263412475586,0.0304126739501953,26.40425682067871,17.148332595825195,109.96969604492188,283.7909240722656,956.611572265625,92.77198007345946,79.5152466319878,92.77198007345946,115.28316964185277,98.80968002764094,115.28316964185277,0.7923927924630961,0.6791631295593955,13.256733441471669,0.9846674895175396,0.8439625651785203,16.473489614211815,1.2426507394858697,weak_drizzling,Transition
POST,RF16_P05,RF16,2804.0,350.9872131347656,350.9872131347656,36.47367477416992,-123.06935119628906,127.24592339247464,9.249340206267282,9.365369936775815,13.075289726157004,12.754146840339455,0.3211428858175491,0.3737157574465667,0.3737157574465667,0.8938072853035873,0.0036483567644595,101.36720043443104,weak_drizzling,0.0210338680926916,strongly_mixed,0.4201490753091576,0.0433456624743263,0.680173857509436,MATCHED,MOD06_L2.A2008227.1915.061.2017293020113.hdf,38.6,359.0,359.0,12.08350944519043,13.038858413696287,18.640945434570312,18.702449798583984,12.08350944519043,18.640945434570312,0.9553489685058594,0.0615043640136718,26.1726303100586,18.32131004333496,143.7325897216797,283.7661437988281,957.7855224609376,88.433508156586,73.23453463030809,88.433508156586,114.7784388360128,95.0515899342694,114.7784388360128,0.6949810712899899,0.5755354095268345,15.19897352627791,0.9020205581124404,0.7469912386984239,19.726848901743423,1.29790665584338,weak_drizzling,Transition
POST,RF16_P13,RF16,337.0,292.21897888183594,292.21897888183594,36.241315841674805,-123.17425918579102,124.56572084128857,8.64187703836719,9.2078141385757,10.88569499658409,10.551433626939122,0.3342613696449685,0.438287583594359,0.438287583594359,0.7860567581225604,0.0037280491215134,79.13371027052077,non_drizzling,0.0059171597633136,sub_adiabatic,0.2775273322482589,0.27461068984577,0.2804439746507478,MATCHED,MOD06_L2.A2008227.1915.061.2017293020113.hdf,84.6,358.0,358.0,13.252989768981934,13.30215072631836,20.296422958374023,20.31111717224121,13.252989768981934,20.296422958374023,0.0491609573364257,0.0146942138671875,26.02106475830078,18.10744285583496,170.7039031982422,280.0275573730469,889.6787719726562,91.17624923341712,90.36887408643236,91.17624923341712,95.06795589717392,94.22611928389624,95.06795589717392,0.7319529692248674,0.7254714497383511,0.8073751469847537,0.7631951652116374,0.7564369928381136,0.8418366132776782,1.042683338001696,non_drizzling,Non
POST,RF16_P15,RF16,1839.0,295.41734313964844,296.4687042236328,36.297311782836914,-122.7869987487793,51.11699511855841,8.425774917881695,8.674028186704277,10.177815813151131,9.999691043058291,0.1781247700928396,0.427002233769173,0.427002233769173,0.8896390028743166,0.0037303194749164,80.6058762421836,non_drizzling,0.0027173913043478,sub_adiabatic,0.4845811037548262,0.419839285758462,0.524719572164508,MATCHED,MYD06_L2.A2008227.2055.061.2018036032954.hdf,10.1,188.0,188.0,12.123883247375488,12.737181663513184,17.58324432373047,17.7193603515625,12.123883247375488,17.58324432373047,0.6132984161376953,0.1361160278320312,23.934823989868164,45.48004150390625,135.5,279.6493225097656,849.2021484375,92.49314574208428,82.0739001036077,92.49314574208428,110.54884314448596,98.095644126002,110.54884314448596,1.8094401974834384,1.6056088569613545,10.419245638476582,2.1626631786176804,1.9190416787701128,12.453199018483955,1.195211193840782,non_drizzling,Non
MASE,RF05_P10,RF05,130.0,202.7,202.7,36.6925345,-122.447499,231.0125,6.590977514733522,6.594370584364061,10.1578282954903,10.145976992609723,0.0118513028805757,0.4804359689411644,0.4804359689411644,0.5522995007969883,0.003629945921683,41.86750000000001,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2005197.1855.061.2017292062221.hdf,48.6,378.0,378.0,9.281243324279783,8.87992000579834,13.646427154541016,13.513015747070312,9.281243324279783,13.646427154541016,-0.4013233184814453,-0.1334114074707031,23.061885833740234,12.767888069152832,80.48148345947266,284.0636291503906,808.2275390625,267.8412135772779,297.6712065174404,267.8412135772779,189.93418805833383,211.08752519119784,189.93418805833383,1.1594230337201576,1.288550214890711,-29.82999294016247,0.8221814319932206,0.9137493650395448,-21.15333713286398,0.709129806879156,non_drizzling,Non
MASE,RF06_P16,RF06,840.0,218.9,221.4,36.346348,-122.477437,248.207,5.439589717512791,5.456446195322498,16.073475927131604,16.063127519293868,0.0103484078377356,0.4818750405314145,0.4818750405314145,0.4995778952882627,0.0037347429992955,68.46699999999998,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2005198.1935.061.2017292063434.hdf,44.7,148.0,148.0,8.729121208190918,9.23716163635254,11.47499942779541,11.59655475616455,8.729121208190918,11.47499942779541,0.5080404281616211,0.1215553283691406,17.202627182006836,53.50535202026367,63.32432556152344,286.3599548339844,960.0,321.5396430657248,280.6096695861611,321.5396430657248,203.0294728179069,177.1850983613858,203.0294728179069,1.295449536337512,1.1305469611500123,40.92997347956373,0.8179844759330194,0.7138601987912743,25.844374456521138,0.6314290545393383,non_drizzling,Non
MASE,RF07_P08,RF07,1850.0,283.1,287.0,36.25737,-122.707392,163.29449999999997,7.567258681755005,7.70197190603093,12.725316718631968,12.644745984710418,0.0805707339215491,0.3500645894732965,0.3500645894732965,0.6980760438396155,0.0038334035522231,75.23000000000002,moderate_drizzling,0.0591397849462365,strongly_mixed,0.017984428117118,0.0,0.034077201447527,MATCHED,MOD06_L2.A2005199.1840.061.2017292062857.hdf,17.9,279.0,279.0,12.083404541015623,12.296594619750977,15.0499267578125,15.075664520263672,12.083404541015623,15.0499267578125,0.2131900787353515,0.0257377624511718,25.257448196411133,34.31619644165039,114.32257843017578,285.0,960.0,100.936366650784,96.7007529255828,100.936366650784,103.1342619282908,98.80641746690534,103.1342619282908,0.618124717310038,0.5921862213704859,4.235613725201205,0.631584419121837,0.6050811109186492,4.327844461385453,1.0217750583901144,moderate_drizzling,Transition
MASE,RF07_P19,RF07,680.0,295.2,295.2,38.059665,-123.051859,162.913,8.664909339744302,8.88050604061465,9.190584806200732,9.05749434010358,0.133090466097153,0.2404820228304317,0.2404820228304317,0.5188820328803561,0.0037532401592623,60.35850000000002,weak_drizzling,0.0144927536231884,strongly_mixed,0.0572493224932249,0.0572493224932249,0.0572493224932249,MATCHED,MOD06_L2.A2005199.1840.061.2017292062857.hdf,64.0,240.0,240.0,12.050374984741213,12.185291290283203,15.251666069030762,15.293208122253418,12.050374984741213,15.251666069030762,0.1349163055419922,0.0415420532226562,26.552064895629883,38.62578201293945,116.77916717529295,284.88995361328125,915.9583129882812,112.88161877046628,109.9323468173237,112.88161877046628,104.53610170318082,101.80487410206923,104.53610170318082,0.6928950959743316,0.6747917404831026,2.949271953142585,0.6416682628346468,0.6249033171206057,2.731227601111584,0.9260684143425046,weak_drizzling,Transition
MASE,RF08_P06,RF08,380.0,245.50000000000003,245.50000000000003,38.106703,-123.32571,120.836,9.187725252938682,9.421649763876296,10.764729749788955,10.093836509718912,0.6708932400700434,0.454569578286271,0.454569578286271,0.7628222565402558,0.0036913620533722,53.9675,moderate_drizzling,0.1025641025641025,sub_adiabatic,0.2995926680244399,0.0,0.8529531568228105,MATCHED,MOD06_L2.A2005200.1925.061.2017292071456.hdf,108.2,278.0,278.0,13.26841640472412,13.784747123718262,14.318957328796388,14.388919830322266,13.26841640472412,14.318957328796388,0.5163307189941406,0.0699625015258789,20.74025535583496,33.00361251831055,120.78057861328124,284.2090759277344,930.0,79.73853487732089,72.65698516867889,79.73853487732089,79.61905643330863,72.54811756096657,79.61905643330863,0.6598905531242418,0.6012859178446729,7.081549708642001,0.6589017878224092,0.6003849644225775,7.070938872342055,0.99850162228092,moderate_drizzling,Transition
MASE,RF08_P17,RF08,470.0,366.4,383.5,38.1747065,-124.1792755,127.528,7.174684962479785,7.563208939040342,9.802846524427036,9.696197156247772,0.1066493681792639,0.2370453760716286,0.2370453760716286,0.4984947316870636,0.0037692765277263,61.68650000000001,heavy_drizzling,0.3125,strongly_mixed,0.1563146458061712,0.0307692307692308,0.3614080834419817,MATCHED,MOD06_L2.A2005200.1925.061.2017292071456.hdf,0.1,308.0,308.0,11.637598037719728,11.964740753173828,12.055551528930664,12.107824325561523,11.637598037719728,12.055551528930664,0.3271427154541015,0.0522727966308593,21.20160865783692,27.83564567565918,89.717529296875,284.32623291015625,930.0,113.39906339404726,106.03497306406516,113.39906339404726,101.4014629726277,94.81649206922634,101.4014629726277,0.8892091414751839,0.8314642514903797,7.364090329982105,0.795130974943759,0.7434954838876665,6.584970903401356,0.8942001806511449,heavy_drizzling,Heavy
MASE,RF10_P11,RF10,360.0,266.9,268.19999999999993,38.267107,-123.990628,182.557,5.332162843207814,5.72104560026923,4.064080403074946,3.994944085030931,0.0691363180440145,0.2294190362324379,0.2294190362324379,0.4985706890599939,0.0035913465474405,22.4085,moderate_drizzling,0.081081081081081,strongly_mixed,0.2096694009445686,0.0447427293064877,0.3814317673378075,MATCHED,MOD06_L2.A2005203.1955.061.2017292073942.hdf,69.5,9.0,9.0,11.33888816833496,11.624444961547852,12.831110954284668,12.883333206176758,11.33888816833496,12.831110954284668,0.2855567932128906,0.0522222518920898,18.99465560913086,59.91696548461914,92.88888549804688,282.8399963378906,930.0,119.87061296548995,112.87306848701814,119.87061296548995,111.63876171209864,105.1217582424757,111.63876171209864,0.656620195147214,0.6182894574681779,6.997544478471809,0.6115282443954416,0.5758297859982127,6.517003469622921,0.9313271947999364,moderate_drizzling,Transition
MASE,RF12_P01,RF12,850.0,254.9,254.9,38.078165,-123.100791,384.807,5.579598286059801,5.590048671269432,17.671242868390348,17.64247615750957,0.0287667108807774,0.4317806318733175,0.4317806318733175,0.7456159755682674,0.0034343524130521,65.88449999999999,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2005206.1850.061.2017292084504.hdf,102.9,295.0,295.0,8.088032722473145,8.065423011779785,14.274576187133787,14.25918674468994,8.088032722473145,14.274576187133787,-0.0226097106933593,-0.0153894424438476,26.706478118896484,30.399396896362305,72.8203353881836,281.739990234375,880.084716796875,263.93883860114937,265.6491571983784,263.93883860114937,274.02073242338383,275.79638149865394,274.02073242338383,0.6858992653489915,0.6903438793950691,-1.7103185972289907,0.7120991365109882,0.7167135252182365,-1.7756490752701095,1.0381978411198125,non_drizzling,Non
MASE,RF12_P05,RF12,760.0,227.6,227.6,38.103818,-123.11406,369.724,5.538063264443869,5.538368118226551,16.18699818548469,16.163725504963836,0.0232726805208542,0.5161218201320361,0.5161218201320361,0.7255824310965343,0.0034055596092566,59.02649999999999,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2005206.1850.061.2017292084504.hdf,45.8,298.0,298.0,8.248254776000977,8.293288230895996,14.094998359680176,14.107985496520996,8.248254776000977,14.094998359680176,0.0450334548950195,0.0129871368408203,26.75458335876465,30.773605346679688,73.5604019165039,281.739990234375,880.0838623046875,279.3837084598011,275.7333736669449,279.3837084598011,259.2605317130181,255.8731196676139,259.2605317130181,0.7556547815662523,0.74578164703115,3.6503347928561993,0.7012272173648941,0.6920652153163276,3.3874120454042043,0.927972977172796,non_drizzling,Non
MASE,RF13_P01,RF13,1240.0,362.1,363.6,38.086903,-123.068943,360.6480000000001,6.086837576904801,6.104974677765929,26.934264291066498,26.826486204505134,0.107778086561364,0.471127921442728,0.471127921442728,0.7980022722969278,0.0035757114624339,121.007,weak_drizzling,0.016,sub_adiabatic,0.0871837183718372,0.0687568756875687,0.1056105610561056,MATCHED,MOD06_L2.A2005208.1835.061.2017292084129.hdf,84.7,207.0,207.0,11.014782905578612,10.704927444458008,25.69198226928711,25.520484924316406,11.014782905578612,25.69198226928711,-0.3098554611206054,-0.1714973449707031,28.97635078430176,46.17795181274414,179.1207733154297,283.21002197265625,905.0,162.92795825004058,174.39009088251524,162.92795825004058,169.85096261996853,181.80013501624808,169.85096261996853,0.4517644857313517,0.4835465353544597,-11.462132632474663,0.4709605005988345,0.504093007631397,-11.94917239627955,1.0424911994496575,weak_drizzling,Transition
VOCALS,081014a_P02,081014a,77.0,135.0999999999999,135.19999999999993,-18.9728215,-72.3685585,253.1405,5.230483213119661,5.238108118542142,4.5605969777075455,4.5578416011999385,0.0027553765076069,0.3900011970607576,0.3900011970607576,0.6646668837784652,0.003025864808994,15.923499999999988,non_drizzling,0.0,strongly_mixed,,,,MATCHED,MYD06_L2.A2008288.1830.061.2018038220501.hdf,85.3,287.0,287.0,8.74118423461914,7.8564453125,8.544774055480957,8.392578125,8.74118423461914,8.544774055480957,-0.8847389221191406,-0.152195930480957,29.842960357666016,17.053380966186523,47.64111328125,232.6972198486328,302.8222961425781,168.2939223155549,217.78416139601617,168.2939223155549,174.59574991521055,225.93916913586744,174.59574991521055,0.664824168063012,0.8603291902955718,-49.49023908046127,0.689718752689556,0.8925445321308422,-51.3434192206569,1.037445366493031,non_drizzling,Non
VOCALS,081014a_P04,081014a,669.0,217.2,276.60000000000014,-18.7800825,-71.162254,137.748,2.074159389709368,2.074159389709368,4.233958169800414,4.233546083957545,0.0004120858428686,0.3901273384127937,0.3901273384127937,0.7181250899575469,0.0031953669522871,38.63950000000008,non_drizzling,0.0,strongly_mixed,,,,MATCHED,MYD06_L2.A2008288.1830.061.2018038220501.hdf,9.0,358.0,358.0,6.228574752807617,6.1314239501953125,7.943212032318115,7.928826808929443,6.228574752807617,7.943212032318115,-0.0971508026123046,-0.0143852233886718,30.883180618286133,5.980717182159424,30.885475158691406,279.7226867675781,838.784912109375,360.147142028475,374.2438725982028,360.147142028475,392.7674016602264,408.1409409491721,392.7674016602264,2.6145362693358525,2.7168733672953715,-14.09673056972781,2.8513474000364902,2.962953661390163,-15.373539288945665,1.0905748118616816,non_drizzling,Non
VOCALS,081017a_P02,081017a,1152.0,345.30000000000007,360.1,-18.900125,-71.303858,117.824,3.946434170375104,3.87303813335951,18.90730511467744,18.674226374507224,0.2330787401702139,0.4205671548919111,0.4205671548919111,0.7550907289640362,0.0030864532094819,100.59750000000015,non_drizzling,0.003940110323089,sub_adiabatic,0.4760729976343357,0.4270023656640755,0.5089557282865831,MATCHED,MOD06_L2.A2008291.1435.061.2017294032742.hdf,75.9,190.0,190.0,7.379315376281738,7.385315418243408,14.500737190246582,14.439157485961914,7.379315376281738,14.500737190246582,0.0060000419616699,-0.0615797042846679,29.3791732788086,51.28768539428711,69.14210510253906,279.4325256347656,825.0,309.09599991151333,307.8129087683298,309.09599991151333,347.34729597338685,345.90541953629344,347.34729597338685,2.6233704500909267,2.612480553777921,1.283091143183526,2.948018196406393,2.9357806519579497,1.4418764370934127,1.1237521549059966,non_drizzling,Non
VOCALS,081025a_P06,081025a,453.0,192.70000000000005,192.70000000000005,-19.828481,-74.500324,191.182,6.06165139053503,6.083086494897402,7.449185812198507,7.401146396634726,0.0480394155637808,0.5758420709591896,0.5758420709591896,0.8290505224830447,0.0027936795450913,32.580500000000015,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2008299.1520.061.2017297174731.hdf,60.8,279.0,279.0,8.387024879455566,8.4954833984375,9.531683921813965,9.533870697021484,8.387024879455566,9.531683921813965,0.1084585189819336,0.0021867752075195,20.035982131958008,18.77659797668457,53.16487503051758,277.66314697265625,627.2222290039062,184.5075389699978,178.6954597231724,184.5075389699978,204.49092920861847,198.04936323005583,204.49092920861847,0.9650884443619054,0.9346876783545124,5.812079246825391,1.0696139239500502,1.0359205533473643,6.441565978562636,1.1083066326187905,non_drizzling,Non
VOCALS,081025a_P09,081025a,397.0,222.79999999999995,231.1000000000001,-19.998193,-75.257385,228.403,4.857672671262916,5.116262460160995,6.306237694809955,6.113507994391182,0.1927297004187727,0.2822306735660586,0.2822306735660586,0.6317682532086498,0.002861625870113,25.605500000000006,non_drizzling,0.0,strongly_mixed,,,,MATCHED,MOD06_L2.A2008299.1520.061.2017297174731.hdf,7.5,440.0,440.0,9.73945426940918,9.830477714538574,16.499683380126953,16.51520347595215,9.73945426940918,16.499683380126953,0.0910234451293945,0.0155200958251953,20.723100662231445,12.736767768859863,109.68636322021484,276.3783874511719,577.772705078125,155.32527049003008,151.8260443557819,155.32527049003008,185.14428413016503,180.973284037321,185.14428413016503,0.6800491696257496,0.6647287660660408,3.4992261342481754,0.8106035565652161,0.792341974655854,4.171000092844025,1.191977863911391,non_drizzling,Non
VOCALS,081026a_P02,081026a,68.0,111.89999999999998,130.29999999999995,-19.997714,-72.444889,404.445,3.77663162216889,3.783601638216207,5.516770810635616,5.4942365145652605,0.0225342960703551,0.6302681786401365,0.6302681786401365,0.6349557915207003,0.0030200895666742,17.690499999999993,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2008300.1425.061.2017297173917.hdf,38.7,31.0,31.0,5.922258377075195,6.176774024963379,10.368709564208984,10.452903747558594,5.922258377075195,10.368709564208984,0.2545156478881836,0.0841941833496093,30.544727325439453,59.85612869262695,38.58064651489258,279.12030029296875,765.6451416015625,652.3238038650287,589.5673736886484,652.3238038650287,509.04132191658255,460.0692991474116,509.04132191658255,1.6128863105367324,1.4577195259890676,62.75643017638026,1.25861692422105,1.1375324188639038,48.97202276917096,0.7803506769192,non_drizzling,Non
VOCALS,081028a_P12,081028a,723.0,532.9999999999999,532.9999999999999,-18.525346,-76.329175,96.623,11.158139180792343,12.573620868661976,24.586301376053346,19.612454058713123,4.973847317340223,0.4295073355016202,0.4295073355016202,0.8185917932661737,0.0030768737795389,165.09499999999994,heavy_drizzling,0.2082810539523212,sub_adiabatic,0.4446381887239185,0.0161421595225176,0.6877373846988605,MATCHED,MOD06_L2.A2008302.1550.061.2017294051641.hdf,68.6,174.0,174.0,11.939483642578123,11.97402286529541,15.169770240783691,15.180804252624512,11.939483642578123,15.169770240783691,0.0345392227172851,0.0110340118408203,13.983421325683594,53.55944061279297,121.5862045288086,277.6307373046875,593.5057373046875,88.36667666243571,87.76271806765381,88.36667666243571,106.69269856505667,105.96348734276532,106.69269856505667,0.9145511592730065,0.9083004881617608,0.6039585947819006,1.1042163725516356,1.0966693990329974,0.7292112222913687,1.2073861165179622,heavy_drizzling,Heavy
VOCALS,081028a_P16,081028a,66.0,414.9,414.9,-18.5123175,-77.2961155,123.2885,9.918906913950153,10.935189158108454,21.45501001128564,18.003598206684917,3.4514118046007205,0.4466006632478444,0.4466006632478444,0.8193519123210168,0.002975169833835,141.70900000000003,heavy_drizzling,0.4729729729729729,sub_adiabatic,0.2741934373170816,0.0,0.6403952759701131,MATCHED,MOD06_L2.A2008302.1550.061.2017294051641.hdf,53.2,208.0,208.0,12.436298370361328,12.648268699645996,22.2983627319336,22.35129737854004,12.436298370361328,22.2983627319336,0.2119703292846679,0.0529346466064453,14.83846664428711,49.26952362060547,181.423080444336,277.5281066894531,594.326904296875,96.9268016905058,93.02697254904494,96.9268016905058,116.8201382454334,112.11990496121008,116.8201382454334,0.7861787732879045,0.7545470384427172,3.89982914146087,0.9475347517849062,0.9094108936454744,4.700233284223344,1.205240823053756,heavy_drizzling,Heavy
VOCALS,081028a_P18,081028a,138.0,266.20000000000005,266.20000000000005,-18.502853,-77.327341,147.822,8.727306074231796,9.427542504894951,15.386843663304678,13.68043164597986,1.7064120173248174,0.6366373511669983,0.6366373511669983,0.7807186846564265,0.0029674901089947,90.3505,moderate_drizzling,0.1176470588235294,sub_adiabatic,0.3629685282577843,0.1329827197595796,0.6393688955672427,MATCHED,MOD06_L2.A2008302.1550.061.2017294051641.hdf,35.5,208.0,208.0,12.378220558166504,12.58754825592041,22.15966415405273,22.212451934814453,12.378220558166504,22.15966415405273,0.2093276977539062,0.0527877807617187,14.86478042602539,49.11030578613281,179.0625,277.57684326171875,594.6153564453125,122.34107863520778,117.45773975827284,122.34107863520778,117.82707740786972,113.12391838491266,117.82707740786972,0.8276242956745801,0.7945890311203531,4.883338876934943,0.7970875607681516,0.7652711936309389,4.703159022957053,0.9631031434601148,moderate_drizzling,Transition
VOCALS,081103a_P04,081103a,628.0,103.39999999999998,128.10000000000002,-18.500712,-73.2002015,214.046,5.482059858343428,5.51018696546344,3.087215331823276,3.0773659978762065,0.0098493339470695,0.5123552057746457,0.5123552057746457,0.6177067749437698,0.0033974513734396,13.055499999999988,non_drizzling,0.0,sub_adiabatic,,,,MATCHED,MOD06_L2.A2008308.1515.061.2017294220104.hdf,40.9,385.0,383.0,7.419116497039795,7.615143299102783,6.076596736907959,6.124935150146484,7.425064563751221,6.08720588684082,0.1900787353515625,0.037729263305664,19.013147354125977,13.927254676818848,28.73766326904297,281.5780334472656,856.5454711914062,279.46003194498013,262.8606150400195,279.1440545669155,221.84967261544887,208.67220612643808,221.5988336049841,1.3056073551712255,1.2280566562328636,16.28343952689596,1.0364579231354425,0.9748942102465736,12.92662747854598,0.793851167451117,non_drizzling,Non
